drug,fold,blend,meta,alpha,intercept,n_train,n_test,omics,weight
AVAGACESTAT,3,stacking,ridge,1.0,-0.693603427738041,162,41,mirna,0.17656411965945343
AVAGACESTAT,4,stacking,ridge,1.0,-0.1749126224786961,163,40,mirna,0.31117597033585986
AVAGACESTAT,5,stacking,ridge,1.0,-0.18403529375749983,163,40,mirna,0.3251614423704196
AXITINIB,1,stacking,ridge,1.0,-0.23052622564569125,162,41,mirna,0.023679919084955012
AXITINIB,2,stacking,ridge,1.0,-0.4681666686761474,162,41,mirna,0.031206716631639698
AXITINIB,3,stacking,ridge,1.0,-0.7340372583894994,162,41,mirna,0.28382899005884465
AXITINIB,4,stacking,ridge,1.0,-0.3825868271013406,163,40,mirna,0.1431070044000217
AXITINIB,5,stacking,ridge,1.0,-0.30140426830950906,163,40,mirna,0.13849253206406692
AZD4547,1,stacking,ridge,1.0,-0.50737754359311,162,41,mirna,0.45339965975728935
AZD4547,2,stacking,ridge,1.0,-0.48691191699052316,162,41,mirna,0.7333474837178935
AZD4547,3,stacking,ridge,1.0,-0.361666450915481,162,41,mirna,0.6040851164000044
AZD4547,4,stacking,ridge,1.0,-0.1329208374460138,163,40,mirna,0.35117877783037826
AZD4547,5,stacking,ridge,1.0,-0.4682504864847732,163,40,mirna,0.6167671223012451
AZD6738,1,stacking,ridge,1.0,-0.07346858395993028,162,41,mirna,0.2727005646980583
AZD6738,2,stacking,ridge,1.0,-0.16933117733956138,162,41,mirna,0.2580725412512489
AZD6738,3,stacking,ridge,1.0,-0.537141544626575,162,41,mirna,0.376460135899521
AZD6738,4,stacking,ridge,1.0,-0.1056087960154124,163,40,mirna,0.1967213469053763
AZD6738,5,stacking,ridge,1.0,-0.023984499902307777,163,40,mirna,0.2808367727949629
AZD7762,1,stacking,ridge,1.0,0.07753424188482694,162,41,mirna,0.1521683840237345
AZD7762,2,stacking,ridge,1.0,0.03142195599937869,162,41,mirna,0.22839960274190538
AZD7762,3,stacking,ridge,1.0,0.07063519835463261,162,41,mirna,0.33185135033199714
AZD7762,4,stacking,ridge,1.0,0.08014512686281106,163,40,mirna,0.1931099316739895
AZD7762,5,stacking,ridge,1.0,0.04037421973701827,163,40,mirna,0.2624153779487526
AZD8186,1,stacking,ridge,1.0,-0.18113192001031964,162,41,mirna,-0.3178502993670292
AZD8186,2,stacking,ridge,1.0,-0.19743908328303217,162,41,mirna,-0.26666286367086406
AZD8186,3,stacking,ridge,1.0,-0.5992269637958767,162,41,mirna,0.05316535611215429
AZD8186,4,stacking,ridge,1.0,0.11901290248538343,163,40,mirna,-0.4430400173542818
AZD8186,5,stacking,ridge,1.0,-0.3560206490710711,163,40,mirna,-0.18809466033563182
BMS-536924,1,stacking,ridge,1.0,-0.6524097263061919,162,41,mirna,0.3192579062295191
BMS-536924,2,stacking,ridge,1.0,-0.7709162170686419,162,41,mirna,0.5186211397080718
BMS-536924,3,stacking,ridge,1.0,-1.2962205400620455,162,41,mirna,0.6898136000444004
BMS-536924,4,stacking,ridge,1.0,-0.8672534745420846,163,40,mirna,0.45932142527466385
BMS-536924,5,stacking,ridge,1.0,-0.7910822959747579,163,40,mirna,0.41185156917265275
BOSUTINIB,1,stacking,ridge,1.0,-0.054745762586763114,162,41,mirna,-0.03319096397641233
BOSUTINIB,2,stacking,ridge,1.0,-0.45451811493517935,162,41,mirna,0.05638361130300183
BOSUTINIB,3,stacking,ridge,1.0,-0.3670981749754456,162,41,mirna,0.16479103521500044
BOSUTINIB,4,stacking,ridge,1.0,-0.12859415581138345,163,40,mirna,0.08743653929148078
BOSUTINIB,5,stacking,ridge,1.0,0.008560958086195614,163,40,mirna,-0.10226049291343331
CCT007093,1,stacking,ridge,1.0,-0.49572184584070556,162,41,mirna,0.15479246870892613
CCT007093,2,stacking,ridge,1.0,-1.0944460099554814,162,41,mirna,0.06596791687819026
CCT007093,3,stacking,ridge,1.0,-1.5786980470556955,162,41,mirna,0.3742176734190561
CCT007093,4,stacking,ridge,1.0,-1.0475278341997791,163,40,mirna,0.07382398572424584
CCT007093,5,stacking,ridge,1.0,-0.487196002693671,163,40,mirna,0.10052838122092515
DACTOLISIB,1,stacking,ridge,1.0,0.11947759743561415,162,41,mirna,0.21110505547074152
DACTOLISIB,2,stacking,ridge,1.0,-0.1930149052713137,162,41,mirna,0.0343887035028636
DACTOLISIB,3,stacking,ridge,1.0,0.46166369073292834,162,41,mirna,0.3729906546524542
DACTOLISIB,4,stacking,ridge,1.0,0.3213214885281177,163,40,mirna,0.38101754703094176
DACTOLISIB,5,stacking,ridge,1.0,0.032946262412314464,163,40,mirna,0.1445923591107784
DOCETAXEL,1,stacking,ridge,1.0,1.6343585801343252,162,41,mirna,0.16806477694355282
DOCETAXEL,2,stacking,ridge,1.0,1.1397357471854899,162,41,mirna,0.2979318128287412
DOCETAXEL,3,stacking,ridge,1.0,1.2041347813451058,162,41,mirna,0.35692083278510495
DOCETAXEL,4,stacking,ridge,1.0,1.1680386992052556,163,40,mirna,0.18281657681057287
DOCETAXEL,5,stacking,ridge,1.0,1.0106171850314327,163,40,mirna,0.3021319587290057
DORAMAPIMOD,1,stacking,ridge,1.0,0.8609422406447145,162,41,mirna,0.18516002944942273
DORAMAPIMOD,2,stacking,ridge,1.0,0.77341752926682,162,41,mirna,0.4423268699785422
DORAMAPIMOD,3,stacking,ridge,1.0,1.1928976072530961,162,41,mirna,0.25804719267299514
DORAMAPIMOD,4,stacking,ridge,1.0,0.8596197741847411,163,40,mirna,0.17447216611929142
DORAMAPIMOD,5,stacking,ridge,1.0,0.7811867758050131,163,40,mirna,0.22260970059618557
EHT-1864,1,stacking,ridge,1.0,-0.6458264342560631,162,41,mirna,0.23454961781828015
EHT-1864,2,stacking,ridge,1.0,0.42477328311486895,162,41,mirna,0.2940377417376793
EHT-1864,3,stacking,ridge,1.0,-0.034247538415830725,162,41,mirna,0.2252288629332413
EHT-1864,4,stacking,ridge,1.0,-0.44371197726553824,163,40,mirna,0.058942702914706706
EHT-1864,5,stacking,ridge,1.0,-0.07585386724921372,163,40,mirna,0.16888862561960158
FULVESTRANT,1,stacking,ridge,1.0,-0.7776583273418582,162,41,mirna,0.40073200987308805
FULVESTRANT,2,stacking,ridge,1.0,0.21995021791610148,162,41,mirna,0.2562386115409923
FULVESTRANT,3,stacking,ridge,1.0,-0.3989885514667728,162,41,mirna,0.5322347545362406
FULVESTRANT,4,stacking,ridge,1.0,-0.030287669518870963,163,40,mirna,0.3543554949909629
FULVESTRANT,5,stacking,ridge,1.0,0.10654112793472192,163,40,mirna,0.23178148743659766
GEFITINIB,1,stacking,ridge,1.0,0.5797972651830787,162,41,mirna,0.36075703951152527
GEFITINIB,2,stacking,ridge,1.0,0.9088402067696277,162,41,mirna,0.2974259840504629
GEFITINIB,3,stacking,ridge,1.0,0.3601309928116616,162,41,mirna,0.41614346142783276
GEFITINIB,4,stacking,ridge,1.0,0.5683387134466964,163,40,mirna,0.548055992327797
GEFITINIB,5,stacking,ridge,1.0,-0.3636966308864036,163,40,mirna,0.6145615986260106
GEMCITABINE,1,stacking,ridge,1.0,-0.1819163464792366,162,41,mirna,-0.24270738767018568
GEMCITABINE,2,stacking,ridge,1.0,-0.10313517089984137,162,41,mirna,-0.016181240085030888
GEMCITABINE,3,stacking,ridge,1.0,-0.00476436867495833,162,41,mirna,-0.07251012268145086
GEMCITABINE,4,stacking,ridge,1.0,0.292005649096045,163,40,mirna,-0.05557264637451188
GEMCITABINE,5,stacking,ridge,1.0,-0.08728617390370408,163,40,mirna,-0.16686234149774445
GW441756,1,stacking,ridge,1.0,0.08894374009622474,162,41,mirna,0.2651229294912635
GW441756,2,stacking,ridge,1.0,0.43536765455549986,162,41,mirna,0.052413400158320696
GW441756,3,stacking,ridge,1.0,-0.29078343799666584,162,41,mirna,0.3716835470180142
GW441756,4,stacking,ridge,1.0,-0.28458820600253176,163,40,mirna,0.40128625406406676
GW441756,5,stacking,ridge,1.0,-0.0008959823995327021,163,40,mirna,0.21825242487256596
JQ1,1,stacking,ridge,1.0,-0.11705756713025306,162,41,mirna,0.40623091223970315
JQ1,2,stacking,ridge,1.0,-0.09393823846849525,162,41,mirna,0.3248234767795784
JQ1,3,stacking,ridge,1.0,-0.05978369971848296,162,41,mirna,0.19269797423338925
JQ1,4,stacking,ridge,1.0,-0.09992982407641693,163,40,mirna,0.25106003849662584
JQ1,5,stacking,ridge,1.0,-0.1263613122769739,163,40,mirna,0.3514138797724697
KU-55933,1,stacking,ridge,1.0,-0.2063471160770396,162,41,mirna,-0.006901563752001978
KU-55933,2,stacking,ridge,1.0,-0.4893439184871786,162,41,mirna,0.0054512994786770665
KU-55933,3,stacking,ridge,1.0,-0.4869584036241523,162,41,mirna,-0.034661260841211045
KU-55933,4,stacking,ridge,1.0,0.02182976275817783,163,40,mirna,-0.08418962927925669
KU-55933,5,stacking,ridge,1.0,0.011334563508648365,163,40,mirna,-0.09038632569797259
LENALIDOMIDE,1,stacking,ridge,1.0,-0.5806000472900559,162,41,mirna,0.2730438356830779
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6692831966974211,162,41,mirna,0.30213228037057094
LENALIDOMIDE,3,stacking,ridge,1.0,-0.7726080281433667,162,41,mirna,0.5782400351881603
LENALIDOMIDE,4,stacking,ridge,1.0,-0.3966794490759531,163,40,mirna,0.4436969047079611
LENALIDOMIDE,5,stacking,ridge,1.0,-0.7735243048076565,163,40,mirna,0.5357253885150889
LESTAURTINIB,1,stacking,ridge,1.0,0.09559945241138268,162,41,mirna,-0.29889361832494477
LESTAURTINIB,2,stacking,ridge,1.0,0.07175058126757405,162,41,mirna,-0.24333631941359188
LESTAURTINIB,3,stacking,ridge,1.0,0.06375168185721791,162,41,mirna,-0.07684759896772544
LESTAURTINIB,4,stacking,ridge,1.0,0.07793728525643262,163,40,mirna,-0.3154136679562321
LESTAURTINIB,5,stacking,ridge,1.0,0.09835039685608082,163,40,mirna,-0.25137348039694446
METHOTREXATE,1,stacking,ridge,1.0,0.10307950438701463,162,41,mirna,-0.012419197620383642
METHOTREXATE,2,stacking,ridge,1.0,0.05440190187733296,162,41,mirna,-0.04065213176955877
METHOTREXATE,3,stacking,ridge,1.0,0.0504408112490361,162,41,mirna,0.2937754155615791
METHOTREXATE,4,stacking,ridge,1.0,0.05694657363445599,163,40,mirna,-0.14806551799270912
METHOTREXATE,5,stacking,ridge,1.0,0.05021401315459095,163,40,mirna,-0.20101022835121668
MIRIN,1,stacking,ridge,1.0,-0.025313303335245507,162,41,mirna,0.43047840710978635
MIRIN,2,stacking,ridge,1.0,-0.008475771372387086,162,41,mirna,0.33439730722445127
MIRIN,3,stacking,ridge,1.0,-0.6538504040156559,162,41,mirna,0.35489857546962916
MIRIN,4,stacking,ridge,1.0,-0.2692360991321143,163,40,mirna,0.23402998131446934
MIRIN,5,stacking,ridge,1.0,0.031680506881954784,163,40,mirna,0.2471292280859769
MK-2206,1,stacking,ridge,1.0,-0.4474725131833519,162,41,mirna,0.462972351793674
MK-2206,2,stacking,ridge,1.0,-0.9278760502063861,162,41,mirna,0.624497131760552
MK-2206,3,stacking,ridge,1.0,-0.9175588308283162,162,41,mirna,0.5870422839943178
MK-2206,4,stacking,ridge,1.0,-0.44661180993804184,163,40,mirna,0.5557413255952922
MK-2206,5,stacking,ridge,1.0,-0.7094798512925182,163,40,mirna,0.6652051171060398
MOTESANIB,1,stacking,ridge,1.0,-1.12178905218981,162,41,mirna,0.1304332429196191
MOTESANIB,2,stacking,ridge,1.0,-1.4298145207451909,162,41,mirna,0.3317092458156093
MOTESANIB,3,stacking,ridge,1.0,-1.0359105171996488,162,41,mirna,0.38952607006893736
MOTESANIB,4,stacking,ridge,1.0,-1.080082975165054,163,40,mirna,0.3645849780172077
MOTESANIB,5,stacking,ridge,1.0,-0.9295837784030136,163,40,mirna,0.26685540195806734
NAVITOCLAX,1,stacking,ridge,1.0,-0.0025841387162881535,162,41,mirna,-0.1838606691689558
NAVITOCLAX,2,stacking,ridge,1.0,0.04884803050179043,162,41,mirna,-0.4137107692642145
NAVITOCLAX,3,stacking,ridge,1.0,-0.14658404356888388,162,41,mirna,-0.22244361071010185
NAVITOCLAX,4,stacking,ridge,1.0,-0.12833778590103773,163,40,mirna,-0.20537011246978176
NAVITOCLAX,5,stacking,ridge,1.0,0.062085645156347624,163,40,mirna,-0.2791778733103728
NU7441,1,stacking,ridge,1.0,-0.4760398608084815,162,41,mirna,0.07759730370910835
NU7441,2,stacking,ridge,1.0,-0.42493596818705726,162,41,mirna,0.18295569985790855
NU7441,3,stacking,ridge,1.0,-0.4726872694132105,162,41,mirna,0.018927485550809375
NU7441,4,stacking,ridge,1.0,-0.5784796917506521,163,40,mirna,-0.007008761554908108
NU7441,5,stacking,ridge,1.0,-0.5589211456959151,163,40,mirna,0.10803248196747792
NUTLIN-3A (-),1,stacking,ridge,1.0,0.193800813578338,162,41,mirna,-0.34145759379623425
NUTLIN-3A (-),2,stacking,ridge,1.0,0.40332970828015036,162,41,mirna,-0.3471345020290881
NUTLIN-3A (-),3,stacking,ridge,1.0,-0.09351400107593788,162,41,mirna,-0.29373504850089915
NUTLIN-3A (-),4,stacking,ridge,1.0,0.0291849212619244,163,40,mirna,-0.27896739691117584
NUTLIN-3A (-),5,stacking,ridge,1.0,0.42344697006203535,163,40,mirna,-0.38635277369404997
OLAPARIB,1,stacking,ridge,1.0,-0.71023560752309,162,41,mirna,0.034114080677391766
OLAPARIB,2,stacking,ridge,1.0,0.018596646095064617,162,41,mirna,-0.4122340252418054
OLAPARIB,3,stacking,ridge,1.0,-0.33548619771104216,162,41,mirna,-0.11650596127200907
OLAPARIB,4,stacking,ridge,1.0,-0.5537666470595823,163,40,mirna,-0.15199682431451952
OLAPARIB,5,stacking,ridge,1.0,-0.3073862549418602,163,40,mirna,-0.32339687858132604
PALBOCICLIB,1,stacking,ridge,1.0,-0.2048077911685704,162,41,mirna,-0.014143261882945403
PALBOCICLIB,2,stacking,ridge,1.0,-0.308537129315857,162,41,mirna,-0.0339137249816553
PALBOCICLIB,3,stacking,ridge,1.0,-0.01581875264783994,162,41,mirna,0.010824726888013007
PALBOCICLIB,4,stacking,ridge,1.0,0.038200584034015606,163,40,mirna,-0.05356567578754644
PALBOCICLIB,5,stacking,ridge,1.0,0.0071319967579408505,163,40,mirna,-0.0627941054391132
PD0325901,1,stacking,ridge,1.0,0.0506947954412883,162,41,mirna,0.3592156018410271
PD0325901,2,stacking,ridge,1.0,-0.14894328950188707,162,41,mirna,0.2656850669519258
PD0325901,3,stacking,ridge,1.0,0.042047084459102435,162,41,mirna,0.35608091940996467
PD0325901,4,stacking,ridge,1.0,0.032040848205808437,163,40,mirna,0.418802075235742
PD0325901,5,stacking,ridge,1.0,-0.10334125884826384,163,40,mirna,0.5193314835888827
PD173074,1,stacking,ridge,1.0,-0.43039631898216246,162,41,mirna,0.14936027256165849
PD173074,2,stacking,ridge,1.0,-0.463717884531309,162,41,mirna,0.10104491649262254
PD173074,3,stacking,ridge,1.0,-0.25726660030980364,162,41,mirna,0.16575471356114438
PD173074,4,stacking,ridge,1.0,-0.06491393169257842,163,40,mirna,0.3124097856370986
PD173074,5,stacking,ridge,1.0,-0.20897672650267873,163,40,mirna,0.3556286654225987
PEVONEDISTAT,1,stacking,ridge,1.0,0.028733121682890106,162,41,mirna,0.24774621271119412
PEVONEDISTAT,2,stacking,ridge,1.0,-0.023699425708619715,162,41,mirna,-0.03108303262084881
PEVONEDISTAT,3,stacking,ridge,1.0,-0.013923051804528103,162,41,mirna,0.11308400217526038
PEVONEDISTAT,4,stacking,ridge,1.0,0.004877413796661928,163,40,mirna,0.18943067900134583
PEVONEDISTAT,5,stacking,ridge,1.0,0.0682191955054321,163,40,mirna,0.03962568911954747
PFI-1,1,stacking,ridge,1.0,-0.12773128644047604,162,41,mirna,-0.14278246328273572
PFI-1,2,stacking,ridge,1.0,0.07433737192844259,162,41,mirna,-0.032708632951799016
PFI-1,3,stacking,ridge,1.0,-0.16021975669231825,162,41,mirna,-0.13138595075064952
PFI-1,4,stacking,ridge,1.0,0.353691942384458,163,40,mirna,-0.07881351757236968
PFI-1,5,stacking,ridge,1.0,0.35181434090653374,163,40,mirna,-0.21219694493343613
PICTILISIB,1,stacking,ridge,1.0,0.12981960039009888,162,41,mirna,-0.13927312245328624
PICTILISIB,2,stacking,ridge,1.0,0.2702172776631082,162,41,mirna,-0.27360301831918354
PICTILISIB,3,stacking,ridge,1.0,0.02923559676304688,162,41,mirna,-0.24527353399251928
PICTILISIB,4,stacking,ridge,1.0,0.04068088467321174,163,40,mirna,-0.10543556665179571
PICTILISIB,5,stacking,ridge,1.0,0.3020852250555157,163,40,mirna,-0.169028777751498
PLX-4720,1,stacking,ridge,1.0,-0.9423572097633444,162,41,mirna,0.21505565470545687
PLX-4720,2,stacking,ridge,1.0,-1.1092017412172548,162,41,mirna,0.3180663475023568
PLX-4720,3,stacking,ridge,1.0,-0.7653143514874734,162,41,mirna,0.22454992830078968
PLX-4720,4,stacking,ridge,1.0,-0.3346260648066455,163,40,mirna,0.24930990792604557
PLX-4720,5,stacking,ridge,1.0,-0.7484225702279357,163,40,mirna,0.3230906245470266
REFAMETINIB,1,stacking,ridge,1.0,0.06450854184999422,162,41,mirna,0.2735044257774181
REFAMETINIB,2,stacking,ridge,1.0,-0.20653917362488228,162,41,mirna,0.3681115474282621
REFAMETINIB,3,stacking,ridge,1.0,-0.19118572353769947,162,41,mirna,0.3072235142821584
REFAMETINIB,4,stacking,ridge,1.0,0.00772081850340145,163,40,mirna,0.2942213119546921
REFAMETINIB,5,stacking,ridge,1.0,-0.234884482320874,163,40,mirna,0.2338417207452225
RO-3306,1,stacking,ridge,1.0,0.10932123808169925,162,41,mirna,0.3537892089612801
RO-3306,2,stacking,ridge,1.0,-0.6771239682702643,162,41,mirna,0.4665806516978321
RO-3306,3,stacking,ridge,1.0,-0.07733905143391206,162,41,mirna,0.28079841543700806
RO-3306,4,stacking,ridge,1.0,-0.2129539721226288,163,40,mirna,0.4358242860867762
RO-3306,5,stacking,ridge,1.0,0.08452929630123274,163,40,mirna,0.39680138083750194
RUCAPARIB,1,stacking,ridge,1.0,-0.5441580492043951,162,41,mirna,0.010560665545895171
RUCAPARIB,2,stacking,ridge,1.0,-0.40162418841527225,162,41,mirna,0.009611797620834322
RUCAPARIB,3,stacking,ridge,1.0,-0.373939553095334,162,41,mirna,0.024877371803497455
RUCAPARIB,4,stacking,ridge,1.0,-0.3295421935023777,163,40,mirna,-0.14545712631320712
RUCAPARIB,5,stacking,ridge,1.0,-0.12138116331863058,163,40,mirna,-0.0011955258379357004
SB216763,1,stacking,ridge,1.0,0.18204793907447936,162,41,mirna,-0.1304898517280884
SB216763,2,stacking,ridge,1.0,0.17392459094156365,162,41,mirna,0.05389022080810337
SB216763,3,stacking,ridge,1.0,-0.4408334560206395,162,41,mirna,0.018609175408727453
SB216763,4,stacking,ridge,1.0,0.35942947759382804,163,40,mirna,-0.07180964790817407
SB216763,5,stacking,ridge,1.0,0.34355223015086445,163,40,mirna,0.011806600577002902
SB590885,1,stacking,ridge,1.0,-0.42445659768354727,162,41,mirna,0.4705924859043962
SB590885,2,stacking,ridge,1.0,-0.22126099194833593,162,41,mirna,0.26193628811252756
SB590885,3,stacking,ridge,1.0,-0.22870134511280904,162,41,mirna,0.35637354576221725
SB590885,4,stacking,ridge,1.0,-0.4673496533053121,163,40,mirna,0.27641289430195387
SB590885,5,stacking,ridge,1.0,-0.36197206346703625,163,40,mirna,0.10533539603814532
SELUMETINIB,1,stacking,ridge,1.0,-0.16933090975014098,162,41,mirna,0.11743653087039257
SELUMETINIB,2,stacking,ridge,1.0,-0.45583893090024485,162,41,mirna,0.3023240478377899
SELUMETINIB,3,stacking,ridge,1.0,-0.38997144414509677,162,41,mirna,0.4114365512753578
SELUMETINIB,4,stacking,ridge,1.0,-0.2627811221965115,163,40,mirna,0.2285977693880391
SELUMETINIB,5,stacking,ridge,1.0,-0.4776923245115876,163,40,mirna,0.23913768640133606
SERDEMETAN,1,stacking,ridge,1.0,-0.36370091872208343,162,41,mirna,0.4916880810925032
SERDEMETAN,2,stacking,ridge,1.0,-0.31103703998594634,162,41,mirna,0.38477695876391405
SERDEMETAN,3,stacking,ridge,1.0,-0.6251308391779262,162,41,mirna,0.7942159458077122
SERDEMETAN,4,stacking,ridge,1.0,-0.3339900223600365,163,40,mirna,0.3892251159562193
SERDEMETAN,5,stacking,ridge,1.0,-0.9223196161912104,163,40,mirna,0.5930656864702862
SGC0946,1,stacking,ridge,1.0,-0.16258370130799626,162,41,mirna,0.05167215039492901
SGC0946,2,stacking,ridge,1.0,-0.05844400585610954,162,41,mirna,0.018415906379849
SGC0946,3,stacking,ridge,1.0,0.060984087306491075,162,41,mirna,0.054097690022275484
SGC0946,4,stacking,ridge,1.0,-0.1776907340890468,163,40,mirna,-0.0628271329808545
SGC0946,5,stacking,ridge,1.0,-0.2587311401585144,163,40,mirna,-0.06353000336822456
SN-38,1,stacking,ridge,1.0,-0.6325109375292159,162,41,mirna,-0.3720257711836225
SN-38,2,stacking,ridge,1.0,-1.16627719499371,162,41,mirna,-0.3444962425149929
SN-38,3,stacking,ridge,1.0,-0.613538596897313,162,41,mirna,-0.2187764489808026
SN-38,4,stacking,ridge,1.0,-0.6084957305917253,163,40,mirna,-0.09284285598844268
SN-38,5,stacking,ridge,1.0,0.20495287034336407,163,40,mirna,-0.2092505737783557
TALAZOPARIB,1,stacking,ridge,1.0,1.2864270166411187,162,41,mirna,-0.7610497228438015
TALAZOPARIB,2,stacking,ridge,1.0,0.4131208636706125,162,41,mirna,-0.3232286400579916
TALAZOPARIB,3,stacking,ridge,1.0,1.2340888045524068,162,41,mirna,-0.7979547176341449
TALAZOPARIB,4,stacking,ridge,1.0,1.5378352800891395,163,40,mirna,-0.9086818833778529
TALAZOPARIB,5,stacking,ridge,1.0,1.1899832642683799,163,40,mirna,-0.6829208881710623
TAMOXIFEN,1,stacking,ridge,1.0,0.10371234470540314,162,41,mirna,0.13796980088465974
TAMOXIFEN,2,stacking,ridge,1.0,-0.2714178033408312,162,41,mirna,0.1546950701996585
TAMOXIFEN,3,stacking,ridge,1.0,-0.3364941626365052,162,41,mirna,0.16459742689715323
TAMOXIFEN,4,stacking,ridge,1.0,-0.0736103738603715,163,40,mirna,0.16042574053330166
TAMOXIFEN,5,stacking,ridge,1.0,-0.0905446503631846,163,40,mirna,0.20887409377057292
TANESPIMYCIN,1,stacking,ridge,1.0,0.04893259850368395,162,41,mirna,-0.33299960288921115
TANESPIMYCIN,2,stacking,ridge,1.0,0.04825281709834961,162,41,mirna,-0.2215668926930832
TANESPIMYCIN,3,stacking,ridge,1.0,0.04378156080040008,162,41,mirna,-0.46170660623757387
TANESPIMYCIN,4,stacking,ridge,1.0,0.005542383992504035,163,40,mirna,0.2571220673739969
TANESPIMYCIN,5,stacking,ridge,1.0,0.057372623259981215,163,40,mirna,-0.22105565287340456
TEMOZOLOMIDE,1,stacking,ridge,1.0,-0.32365423621140454,162,41,mirna,-0.02306345765006014
TEMOZOLOMIDE,2,stacking,ridge,1.0,0.12163946902934963,162,41,mirna,-0.14574460246442061
TEMOZOLOMIDE,3,stacking,ridge,1.0,-0.4019935775818926,162,41,mirna,-0.13319903666877686
TEMOZOLOMIDE,4,stacking,ridge,1.0,-0.3509480234465654,163,40,mirna,-0.12568476923848076
TEMOZOLOMIDE,5,stacking,ridge,1.0,-0.39037036917456547,163,40,mirna,-0.09267434319928418
TRAMETINIB,1,stacking,ridge,1.0,0.13705174160282607,162,41,mirna,0.3175298083614692
TRAMETINIB,2,stacking,ridge,1.0,0.11326162689054509,162,41,mirna,0.39817540848025856
TRAMETINIB,3,stacking,ridge,1.0,-0.02423943594963318,162,41,mirna,0.4155902021509392
TRAMETINIB,4,stacking,ridge,1.0,0.007615402082980283,163,40,mirna,0.21798082004444733
TRAMETINIB,5,stacking,ridge,1.0,-0.018170844023827626,163,40,mirna,0.36482783516631867
VELIPARIB,1,stacking,ridge,1.0,0.24951310547374117,162,41,mirna,0.13787460313812758
VELIPARIB,2,stacking,ridge,1.0,0.22360114243330198,162,41,mirna,0.0760886261116557
VELIPARIB,3,stacking,ridge,1.0,0.1979255372514066,162,41,mirna,0.2692720840942644
VELIPARIB,4,stacking,ridge,1.0,0.33181565913780053,163,40,mirna,0.11562539300235913
VELIPARIB,5,stacking,ridge,1.0,-0.6575633950526161,163,40,mirna,0.20183765119233466
VISMODEGIB,1,stacking,ridge,1.0,0.33195426165559905,162,41,mirna,0.49884562045583375
VISMODEGIB,2,stacking,ridge,1.0,-0.03224950927678272,162,41,mirna,0.5004334010314382
VISMODEGIB,3,stacking,ridge,1.0,0.009043292254740543,162,41,mirna,0.655474529465815
VISMODEGIB,4,stacking,ridge,1.0,-0.049709692586485055,163,40,mirna,0.5729315731780822
VISMODEGIB,5,stacking,ridge,1.0,0.21945220894027528,163,40,mirna,0.5435040800322136
VORINOSTAT,1,stacking,ridge,1.0,-0.13641134766546825,162,41,mirna,0.30895470186828017
VORINOSTAT,2,stacking,ridge,1.0,-0.05901536693219922,162,41,mirna,0.12028521411155864
VORINOSTAT,3,stacking,ridge,1.0,-0.021148749187292037,162,41,mirna,0.08603690547109391
VORINOSTAT,4,stacking,ridge,1.0,-0.03790762470446074,163,40,mirna,0.1268342980051346
VORINOSTAT,5,stacking,ridge,1.0,-0.08904333708204981,163,40,mirna,0.09161066533561145
WEE1 INHIBITOR,1,stacking,ridge,1.0,-0.3972435118626785,162,41,mirna,0.48776141286176083
WEE1 INHIBITOR,2,stacking,ridge,1.0,-0.011829963335191263,162,41,mirna,0.49540229000541125
WEE1 INHIBITOR,3,stacking,ridge,1.0,0.004862684553827545,162,41,mirna,0.49617991905355474
WEE1 INHIBITOR,4,stacking,ridge,1.0,-0.17684774033245088,163,40,mirna,0.5499653895120002
WEE1 INHIBITOR,5,stacking,ridge,1.0,-0.10969678701705199,163,40,mirna,0.41629586309197314
YK-4-279,1,stacking,ridge,1.0,0.21638598060903314,162,41,mirna,0.24847807717532996
YK-4-279,2,stacking,ridge,1.0,0.06360374785586753,162,41,mirna,0.20583347580432218
YK-4-279,3,stacking,ridge,1.0,-0.3600951040326479,162,41,mirna,0.5602802658123305
YK-4-279,4,stacking,ridge,1.0,0.10607388919289895,163,40,mirna,0.24025574686218543
YK-4-279,5,stacking,ridge,1.0,-0.2702241520617348,163,40,mirna,0.27247806433889554
ZM447439,1,stacking,ridge,1.0,-0.3982914112459015,162,41,mirna,0.0544631073753763
ZM447439,2,stacking,ridge,1.0,-0.3249972447049898,162,41,mirna,0.16863518476613415
ZM447439,3,stacking,ridge,1.0,-0.5030510447376355,162,41,mirna,0.1716184057971214
ZM447439,4,stacking,ridge,1.0,-0.09324300858718382,163,40,mirna,-0.007426096061139732
ZM447439,5,stacking,ridge,1.0,-0.13856902876225208,163,40,mirna,0.030230508878456207
