drug,fold,blend,meta,alpha,intercept,n_train,n_test,w_mrna,w_cnv,w_meth,w_mirna,row_id
JQ1,4,stacking,ridge,1.0,-0.09126433688111579,163,40,0.6415396346034505,-0.027120842338013245,0.1874946207086756,0.28659165255636865,JQ1|fold4
JQ1,5,stacking,ridge,1.0,-0.0966559975360054,163,40,0.6902594010221297,-0.15211607343083391,0.17454916859566352,0.36481038934994436,JQ1|fold5
KU-55933,1,stacking,ridge,1.0,-0.28934992990136,162,41,0.4306448319535634,0.023351845804938078,0.4898292851870483,0.13388200622620344,KU-55933|fold1
KU-55933,2,stacking,ridge,1.0,-0.6999980148278055,162,41,0.35070349564205827,0.13787946254921732,0.530348589268828,0.1541146022753665,KU-55933|fold2
KU-55933,3,stacking,ridge,1.0,-0.6359352530589755,162,41,0.2186694812657053,0.12813135660793287,0.700650282069859,0.10381861297731047,KU-55933|fold3
KU-55933,4,stacking,ridge,1.0,-0.0957454534331168,163,40,0.30799025704285954,0.0941387053141707,0.5544656209746128,0.059523515313572445,KU-55933|fold4
KU-55933,5,stacking,ridge,1.0,-0.2908246771578247,163,40,0.35455769430479545,0.03728456823744909,0.5992652159555765,0.07733529074881068,KU-55933|fold5
LENALIDOMIDE,1,stacking,ridge,1.0,-0.49548140566900667,162,41,0.17902894099567498,0.13245097459477181,0.5062868628698303,0.31117924534566815,LENALIDOMIDE|fold1
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6471635350224876,162,41,0.2545046594645326,0.38748794600565317,0.1973939823863909,0.31595283012741593,LENALIDOMIDE|fold2
LENALIDOMIDE,3,stacking,ridge,1.0,-0.9151001135648951,162,41,0.18929018856621255,0.20558968656155985,0.18280211719968237,0.6403544916818741,LENALIDOMIDE|fold3
LENALIDOMIDE,4,stacking,ridge,1.0,-0.43880687932584816,163,40,0.23761749119791095,0.17847480947995717,0.2071216175635245,0.48094376230434616,LENALIDOMIDE|fold4
LENALIDOMIDE,5,stacking,ridge,1.0,-0.9890189423116142,163,40,0.2022271368027238,0.28682617341593925,0.1465039165636194,0.593090517597062,LENALIDOMIDE|fold5
LESTAURTINIB,1,stacking,ridge,1.0,0.09707907039500907,162,41,0.7354463634897385,0.13822783445866202,0.4103486864891183,-0.2284034168622399,LESTAURTINIB|fold1
LESTAURTINIB,2,stacking,ridge,1.0,0.07933615528628102,162,41,0.6833162648074893,0.11452760884981839,0.4727456028215749,-0.15027728172390287,LESTAURTINIB|fold2
LESTAURTINIB,3,stacking,ridge,1.0,0.06711826565407308,162,41,0.6905332839073752,0.10112068417342758,0.3250650643186324,0.07134208555617721,LESTAURTINIB|fold3
LESTAURTINIB,4,stacking,ridge,1.0,0.09460030339265613,163,40,0.6665536836375353,0.1883566531280404,0.3836525968411302,-0.1435584578516228,LESTAURTINIB|fold4
LESTAURTINIB,5,stacking,ridge,1.0,0.08380325029832048,163,40,0.6830344319599871,0.10224420132320727,0.4381476168921294,-0.18582692400065567,LESTAURTINIB|fold5
METHOTREXATE,1,stacking,ridge,1.0,0.1485504793615514,162,41,0.3232938926554861,0.10674377669740343,0.36254235343028157,0.3318544577873783,METHOTREXATE|fold1
METHOTREXATE,2,stacking,ridge,1.0,0.15880970103145908,162,41,0.23047667127197466,0.0992887008428142,0.50468399768453,0.29173134374965964,METHOTREXATE|fold2
METHOTREXATE,3,stacking,ridge,1.0,0.1658959281467226,162,41,0.31785685299685074,-0.020472050519074532,0.2851665689634433,0.6576948274952056,METHOTREXATE|fold3
METHOTREXATE,4,stacking,ridge,1.0,0.11758702649023223,163,40,0.3774685859343073,0.18175496681230358,0.3916042564937162,0.13476016584874795,METHOTREXATE|fold4
METHOTREXATE,5,stacking,ridge,1.0,0.11160175245198911,163,40,0.28800167585257264,0.06991073514892956,0.6344591619940053,0.09061735187819045,METHOTREXATE|fold5
MIRIN,1,stacking,ridge,1.0,-0.08709761176065367,162,41,0.6806924163080055,0.2949527375416989,-0.4133201345801152,0.44736391865187825,MIRIN|fold1
MIRIN,2,stacking,ridge,1.0,-0.01720847393254754,162,41,0.563806342595137,0.33970093705374504,-0.25003380158242383,0.3381303191305487,MIRIN|fold2
MIRIN,3,stacking,ridge,1.0,-0.8133261553291478,162,41,0.6306511320498605,0.382621034382823,-0.23081256577916523,0.38753644304872004,MIRIN|fold3
MIRIN,4,stacking,ridge,1.0,-0.4723788263085247,163,40,0.5255829259454077,0.27407896906842927,0.11498404418503122,0.19155397332658744,MIRIN|fold4
