drug,fold,blend,meta,alpha,intercept,n_train,n_test,omics,weight
AVAGACESTAT,1,stacking,ridge,1.0,-0.4943156806826208,162,41,mirna,0.12002463258553217
AVAGACESTAT,2,stacking,ridge,1.0,-0.041416175288915724,162,41,mirna,0.34034070666266836
AVAGACESTAT,3,stacking,ridge,1.0,-0.5746921258647344,162,41,mirna,0.11282228620085964
AVAGACESTAT,4,stacking,ridge,1.0,-0.11258650097559286,163,40,mirna,0.2879560211146967
AVAGACESTAT,5,stacking,ridge,1.0,0.03765912266021587,163,40,mirna,0.2523072737956474
AXITINIB,1,stacking,ridge,1.0,-0.35243982884805813,162,41,mirna,0.019043200177654734
AXITINIB,2,stacking,ridge,1.0,-0.553997464345954,162,41,mirna,0.006686412702218425
AXITINIB,3,stacking,ridge,1.0,-0.8632900309055414,162,41,mirna,0.3449372434698775
AXITINIB,4,stacking,ridge,1.0,-0.4871004380002475,163,40,mirna,0.12252173499723767
AXITINIB,5,stacking,ridge,1.0,-0.3271752205023226,163,40,mirna,0.11374487123702287
AZD4547,1,stacking,ridge,1.0,-0.5670056739839495,162,41,mirna,0.4507510053713804
AZD4547,2,stacking,ridge,1.0,-0.5647369353846305,162,41,mirna,0.7999003395938051
AZD4547,3,stacking,ridge,1.0,-0.35575293526201435,162,41,mirna,0.5581290496770237
AZD4547,4,stacking,ridge,1.0,-0.24965571681278176,163,40,mirna,0.3393361355418287
AZD4547,5,stacking,ridge,1.0,-0.523465795036957,163,40,mirna,0.5862627872434154
AZD6738,1,stacking,ridge,1.0,-0.06692245699602095,162,41,mirna,0.3311540852634738
AZD6738,2,stacking,ridge,1.0,-0.2175662362581401,162,41,mirna,0.3812004068338235
AZD6738,3,stacking,ridge,1.0,-0.5548508364112759,162,41,mirna,0.4376009091338603
AZD6738,4,stacking,ridge,1.0,-0.12503538605941023,163,40,mirna,0.2725303384275169
AZD6738,5,stacking,ridge,1.0,-0.1851406727553193,163,40,mirna,0.433263662448867
AZD7762,1,stacking,ridge,1.0,0.11223204739258175,162,41,mirna,0.20844345970932424
AZD7762,2,stacking,ridge,1.0,0.06016497067775928,162,41,mirna,0.2422363164689237
AZD7762,3,stacking,ridge,1.0,0.08554880861106151,162,41,mirna,0.41352935351471576
AZD7762,4,stacking,ridge,1.0,0.10461002443506895,163,40,mirna,0.24857882071019324
AZD7762,5,stacking,ridge,1.0,0.06950318467391114,163,40,mirna,0.2955689122588212
AZD8186,1,stacking,ridge,1.0,-0.23042448474073263,162,41,mirna,-0.17602995622886639
AZD8186,2,stacking,ridge,1.0,-0.34862577757436775,162,41,mirna,-0.0965680231599183
AZD8186,3,stacking,ridge,1.0,-0.898226759604337,162,41,mirna,0.22265828801775778
AZD8186,4,stacking,ridge,1.0,-0.2078900698312398,163,40,mirna,-0.26130691805513256
AZD8186,5,stacking,ridge,1.0,-0.47911260972555514,163,40,mirna,-0.049084810690582695
BMS-536924,1,stacking,ridge,1.0,-0.7409973012647877,162,41,mirna,0.3389537779509703
BMS-536924,2,stacking,ridge,1.0,-0.9073646992406439,162,41,mirna,0.5333700915365244
BMS-536924,3,stacking,ridge,1.0,-1.3686670393975822,162,41,mirna,0.6748988068459584
BMS-536924,4,stacking,ridge,1.0,-0.9070209043815787,163,40,mirna,0.44949639807174224
BMS-536924,5,stacking,ridge,1.0,-0.8913839761554332,163,40,mirna,0.3659697768673798
BOSUTINIB,1,stacking,ridge,1.0,-0.02849823920365102,162,41,mirna,0.14514840926560985
BOSUTINIB,2,stacking,ridge,1.0,-0.4663362398539994,162,41,mirna,0.15870138201600137
BOSUTINIB,3,stacking,ridge,1.0,-0.26971046578823676,162,41,mirna,0.2784713388339409
BOSUTINIB,4,stacking,ridge,1.0,-0.0982891344610537,163,40,mirna,0.14431828386969736
BOSUTINIB,5,stacking,ridge,1.0,0.06307164798974729,163,40,mirna,-0.011713255954333875
CCT007093,1,stacking,ridge,1.0,-0.325318998007571,162,41,mirna,0.14494081371546777
CCT007093,2,stacking,ridge,1.0,-0.986499576069698,162,41,mirna,0.11768670002184162
CCT007093,3,stacking,ridge,1.0,-1.4458092013585713,162,41,mirna,0.40892168189129446
CCT007093,4,stacking,ridge,1.0,-0.7649698246367418,163,40,mirna,0.15125356666336062
CCT007093,5,stacking,ridge,1.0,-0.4297297296433218,163,40,mirna,0.13921120342784418
DACTOLISIB,1,stacking,ridge,1.0,0.1112413182283225,162,41,mirna,0.12085588393190401
DACTOLISIB,2,stacking,ridge,1.0,-0.14747960393999482,162,41,mirna,-0.03542631674093802
DACTOLISIB,3,stacking,ridge,1.0,0.28664679428664597,162,41,mirna,0.19517438151524863
DACTOLISIB,4,stacking,ridge,1.0,0.28603957829179594,163,40,mirna,0.2613502352515253
DACTOLISIB,5,stacking,ridge,1.0,-0.023307075411542755,163,40,mirna,0.037095526994863036
DOCETAXEL,1,stacking,ridge,1.0,1.4283930957553235,162,41,mirna,0.2976751830606772
DOCETAXEL,2,stacking,ridge,1.0,0.9635933570465522,162,41,mirna,0.3781769773243087
DOCETAXEL,3,stacking,ridge,1.0,1.1138907333199972,162,41,mirna,0.4636572398182505
DOCETAXEL,4,stacking,ridge,1.0,1.0522999846427714,163,40,mirna,0.2854215536546379
DOCETAXEL,5,stacking,ridge,1.0,0.9008016789576132,163,40,mirna,0.45008250980381226
DORAMAPIMOD,1,stacking,ridge,1.0,0.9683000518279208,162,41,mirna,0.15323338660621313
DORAMAPIMOD,2,stacking,ridge,1.0,0.47725533871852654,162,41,mirna,0.39666374851062536
DORAMAPIMOD,3,stacking,ridge,1.0,0.6821107059303841,162,41,mirna,0.24440627434748283
DORAMAPIMOD,4,stacking,ridge,1.0,1.1193673778709954,163,40,mirna,0.16273206395578935
DORAMAPIMOD,5,stacking,ridge,1.0,0.8510127426453904,163,40,mirna,0.21103784251120203
EHT-1864,1,stacking,ridge,1.0,-0.022410602462511697,162,41,mirna,0.13633526746282554
EHT-1864,2,stacking,ridge,1.0,0.8757669188238473,162,41,mirna,0.25208291400978233
EHT-1864,3,stacking,ridge,1.0,0.3635856800854169,162,41,mirna,0.2635930451672569
EHT-1864,4,stacking,ridge,1.0,-0.019808881356651042,163,40,mirna,0.08105692774769158
EHT-1864,5,stacking,ridge,1.0,0.2749510700652147,163,40,mirna,0.14683634631357456
FULVESTRANT,1,stacking,ridge,1.0,-0.8727980629590544,162,41,mirna,0.4517156932619158
FULVESTRANT,2,stacking,ridge,1.0,0.38728240002786674,162,41,mirna,0.38447355678764894
FULVESTRANT,3,stacking,ridge,1.0,-0.37253305084066923,162,41,mirna,0.5449735312578174
FULVESTRANT,4,stacking,ridge,1.0,-0.16445327863854464,163,40,mirna,0.3553593558973782
FULVESTRANT,5,stacking,ridge,1.0,0.15682684379942735,163,40,mirna,0.33100217198158766
GEFITINIB,1,stacking,ridge,1.0,0.41149747518012836,162,41,mirna,0.271854223483337
GEFITINIB,2,stacking,ridge,1.0,0.8709729024294819,162,41,mirna,0.3129022815896555
GEFITINIB,3,stacking,ridge,1.0,0.4296256428883445,162,41,mirna,0.4168526539768607
GEFITINIB,4,stacking,ridge,1.0,0.45722197561916,163,40,mirna,0.5276059982843426
GEFITINIB,5,stacking,ridge,1.0,-0.4136559750729596,163,40,mirna,0.6073567317971629
GEMCITABINE,1,stacking,ridge,1.0,0.09261404927020411,162,41,mirna,-0.02531217075534275
GEMCITABINE,2,stacking,ridge,1.0,-0.04894719033414896,162,41,mirna,0.027846258560058422
GEMCITABINE,3,stacking,ridge,1.0,0.07242059713231574,162,41,mirna,-0.005267702651901018
GEMCITABINE,4,stacking,ridge,1.0,0.3573568486914196,163,40,mirna,-0.07064283679478486
GEMCITABINE,5,stacking,ridge,1.0,-0.03469248277230008,163,40,mirna,-0.13123899496963967
GW441756,1,stacking,ridge,1.0,-0.19134948915936434,162,41,mirna,0.2554770048119065
GW441756,2,stacking,ridge,1.0,0.3567676378943303,162,41,mirna,0.047407283694250686
GW441756,3,stacking,ridge,1.0,-0.344328572975686,162,41,mirna,0.36296094945826757
GW441756,4,stacking,ridge,1.0,-0.44719705349693184,163,40,mirna,0.4348388283083946
GW441756,5,stacking,ridge,1.0,-0.05297859547406869,163,40,mirna,0.24149074380482605
JQ1,1,stacking,ridge,1.0,-0.10820562777413079,162,41,mirna,0.4204309075841139
JQ1,2,stacking,ridge,1.0,-0.07235647640792753,162,41,mirna,0.3077578685744453
JQ1,3,stacking,ridge,1.0,-0.061139653166984775,162,41,mirna,0.22797316767819514
JQ1,4,stacking,ridge,1.0,-0.09126433688111579,163,40,mirna,0.28659165255636865
JQ1,5,stacking,ridge,1.0,-0.0966559975360054,163,40,mirna,0.36481038934994436
KU-55933,1,stacking,ridge,1.0,-0.28934992990136,162,41,mirna,0.13388200622620344
KU-55933,2,stacking,ridge,1.0,-0.6999980148278055,162,41,mirna,0.1541146022753665
KU-55933,3,stacking,ridge,1.0,-0.6359352530589755,162,41,mirna,0.10381861297731047
KU-55933,4,stacking,ridge,1.0,-0.0957454534331168,163,40,mirna,0.059523515313572445
KU-55933,5,stacking,ridge,1.0,-0.2908246771578247,163,40,mirna,0.07733529074881068
LENALIDOMIDE,1,stacking,ridge,1.0,-0.49548140566900667,162,41,mirna,0.31117924534566815
LENALIDOMIDE,2,stacking,ridge,1.0,-0.6471635350224876,162,41,mirna,0.31595283012741593
LENALIDOMIDE,3,stacking,ridge,1.0,-0.9151001135648951,162,41,mirna,0.6403544916818741
LENALIDOMIDE,4,stacking,ridge,1.0,-0.43880687932584816,163,40,mirna,0.48094376230434616
LENALIDOMIDE,5,stacking,ridge,1.0,-0.9890189423116142,163,40,mirna,0.593090517597062
LESTAURTINIB,1,stacking,ridge,1.0,0.09707907039500907,162,41,mirna,-0.2284034168622399
LESTAURTINIB,2,stacking,ridge,1.0,0.07933615528628102,162,41,mirna,-0.15027728172390287
LESTAURTINIB,3,stacking,ridge,1.0,0.06711826565407308,162,41,mirna,0.07134208555617721
LESTAURTINIB,4,stacking,ridge,1.0,0.09460030339265613,163,40,mirna,-0.1435584578516228
LESTAURTINIB,5,stacking,ridge,1.0,0.08380325029832048,163,40,mirna,-0.18582692400065567
METHOTREXATE,1,stacking,ridge,1.0,0.1485504793615514,162,41,mirna,0.3318544577873783
METHOTREXATE,2,stacking,ridge,1.0,0.15880970103145908,162,41,mirna,0.29173134374965964
METHOTREXATE,3,stacking,ridge,1.0,0.1658959281467226,162,41,mirna,0.6576948274952056
METHOTREXATE,4,stacking,ridge,1.0,0.11758702649023223,163,40,mirna,0.13476016584874795
METHOTREXATE,5,stacking,ridge,1.0,0.11160175245198911,163,40,mirna,0.09061735187819045
MIRIN,1,stacking,ridge,1.0,-0.08709761176065367,162,41,mirna,0.44736391865187825
MIRIN,2,stacking,ridge,1.0,-0.01720847393254754,162,41,mirna,0.3381303191305487
MIRIN,3,stacking,ridge,1.0,-0.8133261553291478,162,41,mirna,0.38753644304872004
MIRIN,4,stacking,ridge,1.0,-0.4723788263085247,163,40,mirna,0.19155397332658744
MIRIN,5,stacking,ridge,1.0,-0.07227788666299428,163,40,mirna,0.20111249151502764
MK-2206,1,stacking,ridge,1.0,-0.5204949836983632,162,41,mirna,0.47157461270796885
MK-2206,2,stacking,ridge,1.0,-0.9953911133737225,162,41,mirna,0.6474707223254095
MK-2206,3,stacking,ridge,1.0,-1.0362355346115735,162,41,mirna,0.6470056662800114
MK-2206,4,stacking,ridge,1.0,-0.4683497487579249,163,40,mirna,0.5928058713841677
MK-2206,5,stacking,ridge,1.0,-0.790757132030449,163,40,mirna,0.6840775339629213
MOTESANIB,1,stacking,ridge,1.0,-0.9405680620053336,162,41,mirna,0.14993818640727705
MOTESANIB,2,stacking,ridge,1.0,-1.433187941427533,162,41,mirna,0.2258845174286975
MOTESANIB,3,stacking,ridge,1.0,-0.9329301221717436,162,41,mirna,0.3372826803582189
MOTESANIB,4,stacking,ridge,1.0,-0.983792811650408,163,40,mirna,0.28903918922044725
MOTESANIB,5,stacking,ridge,1.0,-0.7220153533418556,163,40,mirna,0.2737459847029932
NAVITOCLAX,1,stacking,ridge,1.0,-0.007076262090616403,162,41,mirna,-0.21448306873608727
NAVITOCLAX,2,stacking,ridge,1.0,0.12029817707417367,162,41,mirna,-0.5652099760307221
NAVITOCLAX,3,stacking,ridge,1.0,-0.13816232897790848,162,41,mirna,-0.26544858593204895
NAVITOCLAX,4,stacking,ridge,1.0,-0.07709601839681557,163,40,mirna,-0.2682835273750036
NAVITOCLAX,5,stacking,ridge,1.0,0.10708409611403447,163,40,mirna,-0.37510145568504644
NU7441,1,stacking,ridge,1.0,-0.5097368403566702,162,41,mirna,0.11126405218258067
NU7441,2,stacking,ridge,1.0,-0.48602012849804543,162,41,mirna,0.18761471337110924
NU7441,3,stacking,ridge,1.0,-0.49234347479876917,162,41,mirna,0.010279584093918503
NU7441,4,stacking,ridge,1.0,-0.5634568615366069,163,40,mirna,-0.027901639636669962
NU7441,5,stacking,ridge,1.0,-0.47729565268792573,163,40,mirna,0.06770870255399768
NUTLIN-3A (-),1,stacking,ridge,1.0,0.005950057489985561,162,41,mirna,-0.3621914989460767
NUTLIN-3A (-),2,stacking,ridge,1.0,0.2866588677878106,162,41,mirna,-0.3730377512094242
NUTLIN-3A (-),3,stacking,ridge,1.0,-0.4011055202965914,162,41,mirna,-0.2578935215448779
NUTLIN-3A (-),4,stacking,ridge,1.0,0.04393671441251579,163,40,mirna,-0.3329082900126222
NUTLIN-3A (-),5,stacking,ridge,1.0,0.3901285032527979,163,40,mirna,-0.3884302286482556
OLAPARIB,1,stacking,ridge,1.0,-0.7681279714076266,162,41,mirna,0.045837388471875025
OLAPARIB,2,stacking,ridge,1.0,0.026979319785897182,162,41,mirna,-0.3863612543727919
OLAPARIB,3,stacking,ridge,1.0,-0.4363930870976085,162,41,mirna,-0.011783681042590654
OLAPARIB,4,stacking,ridge,1.0,-0.7562970645771507,163,40,mirna,-0.06923744781308198
OLAPARIB,5,stacking,ridge,1.0,-0.473732650804787,163,40,mirna,-0.2741101640835119
PALBOCICLIB,1,stacking,ridge,1.0,-0.2010669267464178,162,41,mirna,-0.025354167704783798
PALBOCICLIB,2,stacking,ridge,1.0,-0.3318733432127168,162,41,mirna,-0.06158788215281133
PALBOCICLIB,3,stacking,ridge,1.0,0.004446206826144827,162,41,mirna,-0.008467772075860922
PALBOCICLIB,4,stacking,ridge,1.0,-0.05989832450121746,163,40,mirna,-0.028456504541461803
PALBOCICLIB,5,stacking,ridge,1.0,7.995218542511395e-05,163,40,mirna,-0.1273074581508025
PD0325901,1,stacking,ridge,1.0,0.028458373552084915,162,41,mirna,0.34119165548748254
PD0325901,2,stacking,ridge,1.0,-0.15217458579415977,162,41,mirna,0.222418581015025
PD0325901,3,stacking,ridge,1.0,0.04643219086217354,162,41,mirna,0.33185216649377075
PD0325901,4,stacking,ridge,1.0,0.006889791637621712,163,40,mirna,0.40002339589711394
PD0325901,5,stacking,ridge,1.0,-0.11709090701543057,163,40,mirna,0.4995547135797326
PD173074,1,stacking,ridge,1.0,-0.5616083450195108,162,41,mirna,0.16319863818182223
PD173074,2,stacking,ridge,1.0,-0.5175249906692851,162,41,mirna,0.14296438413977697
PD173074,3,stacking,ridge,1.0,-0.3977647784015219,162,41,mirna,0.264550761193732
PD173074,4,stacking,ridge,1.0,-0.265322346332185,163,40,mirna,0.3497298589806586
PD173074,5,stacking,ridge,1.0,-0.35642193441754744,163,40,mirna,0.3319436984777635
PEVONEDISTAT,1,stacking,ridge,1.0,0.011070567318994556,162,41,mirna,0.23843189486915076
PEVONEDISTAT,2,stacking,ridge,1.0,-0.04568938069020362,162,41,mirna,-0.03590994149160555
PEVONEDISTAT,3,stacking,ridge,1.0,-0.030069620257160284,162,41,mirna,0.11592346819104368
PEVONEDISTAT,4,stacking,ridge,1.0,-0.004504783223779535,163,40,mirna,0.18877671467429988
PEVONEDISTAT,5,stacking,ridge,1.0,0.07288403993338577,163,40,mirna,0.07899546335768523
PFI-1,1,stacking,ridge,1.0,-0.20097756225879948,162,41,mirna,0.15140724672380512
PFI-1,2,stacking,ridge,1.0,-0.27489461181276287,162,41,mirna,0.2301422127991035
PFI-1,3,stacking,ridge,1.0,-0.4040128942279311,162,41,mirna,0.12855828897692656
PFI-1,4,stacking,ridge,1.0,-0.026802606920995675,163,40,mirna,0.1334521235417282
PFI-1,5,stacking,ridge,1.0,0.1528083052127549,163,40,mirna,0.029995077299710207
PICTILISIB,1,stacking,ridge,1.0,0.02434479328595185,162,41,mirna,-0.11159492945097368
PICTILISIB,2,stacking,ridge,1.0,0.2706849779202475,162,41,mirna,-0.27129435354465115
PICTILISIB,3,stacking,ridge,1.0,-0.03885593565856982,162,41,mirna,-0.21723094635346799
PICTILISIB,4,stacking,ridge,1.0,0.0016471458146722906,163,40,mirna,-0.09641494316026131
PICTILISIB,5,stacking,ridge,1.0,0.282353336836894,163,40,mirna,-0.20830464474691557
PLX-4720,1,stacking,ridge,1.0,-0.831606610606705,162,41,mirna,0.13178723402115705
PLX-4720,2,stacking,ridge,1.0,-0.7916975904590209,162,41,mirna,0.25802582479817926
PLX-4720,3,stacking,ridge,1.0,-0.7322285666912776,162,41,mirna,0.19431264379011803
PLX-4720,4,stacking,ridge,1.0,-0.41797800509369054,163,40,mirna,0.20957677332665636
PLX-4720,5,stacking,ridge,1.0,-0.8200060746768569,163,40,mirna,0.17846307776705325
REFAMETINIB,1,stacking,ridge,1.0,0.022086289540773407,162,41,mirna,0.26046802589355295
REFAMETINIB,2,stacking,ridge,1.0,-0.32416753888716077,162,41,mirna,0.3834543793711717
REFAMETINIB,3,stacking,ridge,1.0,-0.32246023551079794,162,41,mirna,0.3491211975997971
REFAMETINIB,4,stacking,ridge,1.0,-0.12893100751415787,163,40,mirna,0.321988957654669
REFAMETINIB,5,stacking,ridge,1.0,-0.3455312026074724,163,40,mirna,0.2329836681116823
RO-3306,1,stacking,ridge,1.0,0.14579138215572707,162,41,mirna,0.297610460631844
RO-3306,2,stacking,ridge,1.0,-0.7210824051834392,162,41,mirna,0.4596505667224087
RO-3306,3,stacking,ridge,1.0,-0.1094055221145096,162,41,mirna,0.2031638366525582
RO-3306,4,stacking,ridge,1.0,-0.24616111969683718,163,40,mirna,0.42255188800140975
RO-3306,5,stacking,ridge,1.0,-0.0684980110755351,163,40,mirna,0.3441546307530186
RUCAPARIB,1,stacking,ridge,1.0,-0.4321310782469445,162,41,mirna,-0.02250950722592831
RUCAPARIB,2,stacking,ridge,1.0,-0.42245321954156134,162,41,mirna,-0.09121660043662164
RUCAPARIB,3,stacking,ridge,1.0,-0.4020728985524098,162,41,mirna,0.034265336245621905
RUCAPARIB,4,stacking,ridge,1.0,-0.38985174230662345,163,40,mirna,-0.20170125790290463
RUCAPARIB,5,stacking,ridge,1.0,-0.11550137055213527,163,40,mirna,-0.06456571857818412
SB216763,1,stacking,ridge,1.0,-0.42596724736142466,162,41,mirna,0.025868445632052903
SB216763,2,stacking,ridge,1.0,-0.051523073060727675,162,41,mirna,0.2050795001448151
SB216763,3,stacking,ridge,1.0,-0.7253670946816966,162,41,mirna,0.16240263339646574
SB216763,4,stacking,ridge,1.0,-0.10294250390543258,163,40,mirna,0.0783268520941496
SB216763,5,stacking,ridge,1.0,-0.05004624703464611,163,40,mirna,0.22450487334363942
SB590885,1,stacking,ridge,1.0,-0.43357315237656824,162,41,mirna,0.4042024587835506
SB590885,2,stacking,ridge,1.0,-0.14002292772353586,162,41,mirna,0.2096857077679753
SB590885,3,stacking,ridge,1.0,-0.18774794310962806,162,41,mirna,0.3210678066002216
SB590885,4,stacking,ridge,1.0,-0.3991082704097493,163,40,mirna,0.2043210435765659
SB590885,5,stacking,ridge,1.0,-0.2289467546065853,163,40,mirna,0.11252352240798941
SELUMETINIB,1,stacking,ridge,1.0,-0.3924842577356036,162,41,mirna,0.1173397149569086
SELUMETINIB,2,stacking,ridge,1.0,-0.28637578972074307,162,41,mirna,0.23580838888636943
SELUMETINIB,3,stacking,ridge,1.0,-0.30806387136543645,162,41,mirna,0.3463677292037889
SELUMETINIB,4,stacking,ridge,1.0,-0.19805029725097034,163,40,mirna,0.16062567909008404
SELUMETINIB,5,stacking,ridge,1.0,-0.5683843477903343,163,40,mirna,0.18624436889592197
SERDEMETAN,1,stacking,ridge,1.0,-0.3358741029387038,162,41,mirna,0.5201345190876978
SERDEMETAN,2,stacking,ridge,1.0,-0.2237882539557785,162,41,mirna,0.38358567148361983
SERDEMETAN,3,stacking,ridge,1.0,-0.6848589406217136,162,41,mirna,0.8417137903864992
SERDEMETAN,4,stacking,ridge,1.0,-0.3814167762204401,163,40,mirna,0.4805500085403914
SERDEMETAN,5,stacking,ridge,1.0,-0.7279896836480089,163,40,mirna,0.5702921155401791
SGC0946,1,stacking,ridge,1.0,-0.24829694614793296,162,41,mirna,0.13502101105591952
SGC0946,2,stacking,ridge,1.0,-0.1745810830038108,162,41,mirna,0.1611573604403767
SGC0946,3,stacking,ridge,1.0,-0.09247693324048756,162,41,mirna,0.1715913854048772
SGC0946,4,stacking,ridge,1.0,-0.23372007167609388,163,40,mirna,0.044059047678435034
SGC0946,5,stacking,ridge,1.0,-0.34754333168904883,163,40,mirna,0.013735868534464096
SN-38,1,stacking,ridge,1.0,-0.897550487972496,162,41,mirna,-0.39307600910781854
SN-38,2,stacking,ridge,1.0,-1.3942775530831373,162,41,mirna,-0.41724417421308935
SN-38,3,stacking,ridge,1.0,-0.7594412281090497,162,41,mirna,-0.26502683880035505
SN-38,4,stacking,ridge,1.0,-0.900540292717185,163,40,mirna,-0.18131120680263677
SN-38,5,stacking,ridge,1.0,0.10268597774671218,163,40,mirna,-0.263276805360492
TALAZOPARIB,1,stacking,ridge,1.0,1.2440391569264713,162,41,mirna,-0.7796872345480044
TALAZOPARIB,2,stacking,ridge,1.0,0.38329648602868027,162,41,mirna,-0.2725806265029478
TALAZOPARIB,3,stacking,ridge,1.0,1.2982413500719303,162,41,mirna,-0.8402160730692111
TALAZOPARIB,4,stacking,ridge,1.0,1.478721790431649,163,40,mirna,-0.9185722982173329
TALAZOPARIB,5,stacking,ridge,1.0,1.2285176971634864,163,40,mirna,-0.7006148402863596
TAMOXIFEN,1,stacking,ridge,1.0,-0.008621006262502728,162,41,mirna,0.14535639819005722
TAMOXIFEN,2,stacking,ridge,1.0,-0.29893421057754566,162,41,mirna,0.12729376748056342
TAMOXIFEN,3,stacking,ridge,1.0,-0.35750074678367616,162,41,mirna,0.20200057254697013
TAMOXIFEN,4,stacking,ridge,1.0,-0.1411366064647286,163,40,mirna,0.14014214700472327
TAMOXIFEN,5,stacking,ridge,1.0,-0.08061239180724789,163,40,mirna,0.22652703954662048
TANESPIMYCIN,1,stacking,ridge,1.0,0.04501608744281688,162,41,mirna,-0.2920116657285431
TANESPIMYCIN,2,stacking,ridge,1.0,0.04973809748522989,162,41,mirna,-0.1767401276104591
TANESPIMYCIN,3,stacking,ridge,1.0,0.03890214780862139,162,41,mirna,-0.40068372364620847
TANESPIMYCIN,4,stacking,ridge,1.0,0.03615963554718171,163,40,mirna,0.31625703541509737
TANESPIMYCIN,5,stacking,ridge,1.0,0.05388060314465018,163,40,mirna,-0.18530457341181802
TEMOZOLOMIDE,1,stacking,ridge,1.0,-0.6948003922681121,162,41,mirna,0.09049760060597088
TEMOZOLOMIDE,2,stacking,ridge,1.0,-0.1258041949644495,162,41,mirna,0.019330024393043207
TEMOZOLOMIDE,3,stacking,ridge,1.0,-0.4406693885124904,162,41,mirna,0.10758116132860997
TEMOZOLOMIDE,4,stacking,ridge,1.0,-0.5300843054743689,163,40,mirna,0.035298850229657786
TEMOZOLOMIDE,5,stacking,ridge,1.0,-0.7083119137177691,163,40,mirna,0.013144856687218664
TRAMETINIB,1,stacking,ridge,1.0,0.08046733121634075,162,41,mirna,0.31624296734344787
TRAMETINIB,2,stacking,ridge,1.0,0.0894263915936585,162,41,mirna,0.3854914068941372
TRAMETINIB,3,stacking,ridge,1.0,-0.03336241384237637,162,41,mirna,0.4223944276410591
TRAMETINIB,4,stacking,ridge,1.0,-0.04573391866195631,163,40,mirna,0.20521232735747086
TRAMETINIB,5,stacking,ridge,1.0,-0.03260534860204267,163,40,mirna,0.3780901673868332
VELIPARIB,1,stacking,ridge,1.0,0.22126338883327623,162,41,mirna,0.15980192838802815
VELIPARIB,2,stacking,ridge,1.0,0.24858433844239247,162,41,mirna,0.0722384682610736
VELIPARIB,3,stacking,ridge,1.0,0.2618025982560015,162,41,mirna,0.2966850974855615
VELIPARIB,4,stacking,ridge,1.0,0.4716357613303743,163,40,mirna,0.11037106426602024
VELIPARIB,5,stacking,ridge,1.0,-0.3898349500757634,163,40,mirna,0.15429820110580697
VISMODEGIB,1,stacking,ridge,1.0,0.3187612989750246,162,41,mirna,0.613495777543742
VISMODEGIB,2,stacking,ridge,1.0,0.07237390080064454,162,41,mirna,0.5449347755889485
VISMODEGIB,3,stacking,ridge,1.0,0.011725997795644538,162,41,mirna,0.8054036759600571
VISMODEGIB,4,stacking,ridge,1.0,-0.05706710109213464,163,40,mirna,0.6811981556416756
VISMODEGIB,5,stacking,ridge,1.0,0.18651399908515032,163,40,mirna,0.633559317779206
VORINOSTAT,1,stacking,ridge,1.0,-0.14380353240414356,162,41,mirna,0.3545034016637725
VORINOSTAT,2,stacking,ridge,1.0,-0.06034300833182582,162,41,mirna,0.2074935996855824
VORINOSTAT,3,stacking,ridge,1.0,-0.0628034028048613,162,41,mirna,0.2668215538635046
VORINOSTAT,4,stacking,ridge,1.0,-0.0772634396375429,163,40,mirna,0.2343348702066605
VORINOSTAT,5,stacking,ridge,1.0,-0.12881145287706675,163,40,mirna,0.2282256592341229
WEE1 INHIBITOR,1,stacking,ridge,1.0,-0.2826991454597825,162,41,mirna,0.39905169970287213
WEE1 INHIBITOR,2,stacking,ridge,1.0,0.12387202740527914,162,41,mirna,0.44900426653912584
WEE1 INHIBITOR,3,stacking,ridge,1.0,0.1058637903298485,162,41,mirna,0.3827031384864179
WEE1 INHIBITOR,4,stacking,ridge,1.0,-0.06994990757081876,163,40,mirna,0.4376273515133542
WEE1 INHIBITOR,5,stacking,ridge,1.0,0.09745304334810156,163,40,mirna,0.34928951380256107
YK-4-279,1,stacking,ridge,1.0,0.15409256897420964,162,41,mirna,0.36382835207559217
YK-4-279,2,stacking,ridge,1.0,0.030616175118357347,162,41,mirna,0.2762418850244144
YK-4-279,3,stacking,ridge,1.0,-0.35403383638261166,162,41,mirna,0.6956000297141951
YK-4-279,4,stacking,ridge,1.0,0.09783401053177498,163,40,mirna,0.3306128249557781
YK-4-279,5,stacking,ridge,1.0,-0.28822774205620827,163,40,mirna,0.3662549679845259
ZM447439,1,stacking,ridge,1.0,-0.4374938253077578,162,41,mirna,0.13966941620934928
ZM447439,2,stacking,ridge,1.0,-0.43383774572649614,162,41,mirna,0.3510625496959716
ZM447439,3,stacking,ridge,1.0,-0.5167397657596298,162,41,mirna,0.2813003567090512
ZM447439,4,stacking,ridge,1.0,-0.18932841800389055,163,40,mirna,0.13284117488137492
ZM447439,5,stacking,ridge,1.0,-0.18703683529414583,163,40,mirna,0.1522431773206021
